success,video_path,starts,ends,text,formatted_data
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/40774255@N07_6509306139_6daa1b5ea0.mpg,tensor([[0]]),tensor([[31]]),"person in white t-shirt appears a man in a white shirt, two men in black shirts, and a man in a grey shirt cross the street one after the other man in white shirt exits frame right several guys walk in front of the vehicle to cross street a guy in white shirt walks to the front of the red car and looks at the front end",/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_1955.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/7674450@N07_5042782840_073767fb9c.avi,tensor([[0]]),tensor([[31]]),toddler is picked up my adult a woman picking up a baby baby follows lady back to where she was adult is first seen the man puts the baby down.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_1956.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/72753560@N00_5308759103_5c1be4ba7f.mpg,tensor([[0]]),tensor([[31]]),fish swims left then quickly turns around. fish gets very close to the camera. a striped fish is very close in these frames.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_1957.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/67033974@N00_4767649444_7613b78286.mov,tensor([[0]]),tensor([[31]]),"smoke rises, cellphone enters frame from the bottom right. first smoke first time smoke is seen",/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_1958.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/84346589@N00_10865743783_04be53ab1b.mov,tensor([[0]]),tensor([[31]]),performers start violently splashing water people come out of the center of the stage head pops up from bottom,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_1959.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/51378257@N00_5111273789_7948ea0bb1.avi,tensor([[0]]),tensor([[31]]),camera zooms in on second smoking hole we can see the brown water in the pit. it starts to get smoky.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_1960.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/69951919@N00_3350752515_f791ffb089.3gp,tensor([[0]]),tensor([[31]]),grey car zoom by then camera pans down.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_1961.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/66252507@N00_3323211472_0c029637f8.3g2,tensor([[0]]),tensor([[31]]),cat's neck is touched moment when the cat closes his eyes first time. cat looks left the cat's eyes are most open,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_1962.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/42087318@N02_4789635506_7545d32a11.mov,tensor([[0]]),tensor([[31]]),white statue in background is seen camera shows ceiling then pans to the window a woman in yellow is walking.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_1963.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/44124450615@N01_4744030576_ce2d7f3bb9.avi,tensor([[0]]),tensor([[31]]),the lights begin to flash under the tent. camera turns right then left the parking lot next to the building is fully visible the first reflections glare of the window,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_1964.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/32005048@N06_5242732483_254701dd39.mpg,tensor([[0]]),tensor([[31]]),white headed bird in a pond.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_1965.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/48013827@N00_3911605659_65d24ae3b7.mov,tensor([[0]]),tensor([[31]]),biker with blue shirt zips by. two red scooters go by quickly. a woman in a brown sweater and white helmet enters and exits. only two motorcycles pass through this frame,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_1966.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/80338996@N00_2404326504_db82332956.avi,tensor([[0]]),tensor([[31]]),red to blue. illuminayed ball quickly changes to bright red color. globe is an angry red.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_1967.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/80834700@N00_5394332691_abbe1b153e.mov,tensor([[0]]),tensor([[31]]),"guitarist fixes hair. singer raises hand, and dances. guitarist in the middle begins moving guitarist sweeps back their hair.",/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_1968.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/7548234@N02_6704748631_56c10b85ac.avi,tensor([[0]]),tensor([[31]]),the camera starts to zoom in on the little girl's face.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_1969.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/79229619@N00_2435508077_8af9d8fa88.avi,tensor([[0]]),tensor([[31]]),child eats a piece of food,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_1970.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/53244831@N00_2826764181_afd880ce79.mp4,tensor([[0]]),tensor([[31]]),second screen pops up the monitor being filmed shows a split screen in these 2 clips camera zoms in on racing caor game screen first goes to splitscreen,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_1971.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/79685986@N00_3927438228_3f29e42708.avi,tensor([[0]]),tensor([[31]]),the driver turns to the camera and then looks away quickly. pan over to woman driving a car down a highway two large trucks pass on the right side we pass two 18 wheelers on the left,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_1972.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/33195950@N00_2556428581_675b3e5b00.mp4,tensor([[0]]),tensor([[31]]),the kid walks up to the camera little kid stumbles upon a picnic baby walks up to camera then turns and runs off the baby walks towards the camera. child turns away from camera and runs away.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_1973.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/35114754@N00_3286703572_e52beb75a1.mov,tensor([[0]]),tensor([[31]]),goalie lands on her side goalie catches the ball girl in orange first puts hands down the goalie is on the ground,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_1974.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/25958034@N03_5981584092_8f45775575.mov,tensor([[0]]),tensor([[31]]),people with yellow and orange skirts we pass a lady in a pink tank top. ladies in orange/yellow are visible,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_1975.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/79463716@N00_5623593091_bc2077147d.mov,tensor([[0]]),tensor([[31]]),the plane wing darkens sky goes from light to dark first time we see light clouds near plane wing. the scene becomes darker.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_1976.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/65107846@N08_6420777207_0f07443fda.mov,tensor([[0]]),tensor([[31]]),second person walks past in background man wearing black shirt walks pass person dancing in front of crowd. we see a person in black enter the view from the right the mans head shot backwards momentarily.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_1977.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/73462957@N00_2419974211_65aef1359e.mpg,tensor([[0]]),tensor([[31]]),the stick on bottom is in full view spider goes into the hole the crabs enter the holes. first time we see movement on the ground,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_1978.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/64812054@N06_7851305668_22a3cf2268.3gp,tensor([[0]]),tensor([[31]]),child looks up to read music little boy looks up at music sheet boy looks more toward left little boy looks up at the book,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_1979.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/109022180@N03_11198654063_604ed8115c.mp4,tensor([[0]]),tensor([[31]]),man picks up wood and throws it up between the wood beams.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_1980.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/49503078599@N01_6413598863_5392a7bc62.mov,tensor([[0]]),tensor([[31]]),dog eating its food the dog starts to eat. the person picks up the large tray. dog begins to eat,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_1981.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/59691269@N00_3977279076_6d88294bbb.avi,tensor([[0]]),tensor([[31]]),child has blanket over face the girl is laying down zoom in on girl and blanket,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_1982.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/51035747100@N01_7207736326_696797a5fe.mov,tensor([[0]]),tensor([[31]]),baby lifts legs up first bubbles come into view baby raises legs bubbles begin to fall on the baby the babies feet kick up excitedly among the flurry of bubbles.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_1983.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/28084931@N00_2909990538_397c22e840.avi,tensor([[0]]),tensor([[31]]),camera goes back to the yellow patties man brushes sauce on food. they pan to the other grill with the round pancakes. uncooked food is shown goes from one grill to the other,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_1984.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/67033974@N00_5817677124_e31bde61b3.mov,tensor([[0]]),tensor([[31]]),woman fixes her hair. woman in white fixes her hair. the woman moves her hair from her face.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_1985.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/23769389@N00_7655044372_4fb5fbddd2.,tensor([[0]]),tensor([[31]]),the person in the light blue shirt points ahead.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_1986.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/25558357@N08_6215664767_c6dec80a91.mov,tensor([[0]]),tensor([[31]]),a red and orange flag is being held up. a man holding a yellow sign slowly lifts it up. goldman sucks sign is first seen first time we see a white banner with red ' orange stripe red orange and white flag comes into view,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_1987.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/59707189@N04_10628861013_dcd547430e.mp4,tensor([[0]]),tensor([[31]]),a simon gibson truck makes a wide turn. simon gibson appears on the truck. a finger is on the lens.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_1988.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/78303232@N00_7273558880_b9b690bcc4.mov,tensor([[0]]),tensor([[31]]),the girl is on the left and the boy is on the right while holding hands and dancing. the children start dancing someone's hand enters the frame the little boy spins while dancing.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_1989.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/58442690@N00_4178455933_6da95207a6.avi,tensor([[0]]),tensor([[31]]),guy dances at a wedding reception. lady in boa bends over to pick up something the man leans in to talk to the woman. guy in orange runs towards the camera man in red vest is going all around room,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_1990.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/49486035@N00_2515094913_4cc76c13cf.avi,tensor([[0]]),tensor([[31]]),camera dims light and zooms in on woman.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_1991.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/34534185@N00_8162601318_61af459b13.avi,tensor([[0]]),tensor([[31]]),the frame that only shows the rest of the orchestra and not the drums. the camera zooms out on the drummer. the director is shown. the drummer puts her hand on the drum,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_1992.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/75654019@N00_3403613294_f281c58f75.mp4,tensor([[0]]),tensor([[31]]),frame that shows the little boy completely passing the red truck a little boy walks past a red truck a little boy looks directly at the camera. the front of the truck is visible the boy approaches the front of the car.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_1993.pth
